图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音
VE05000132,浅,1618451101330T0501VE05000132VE008881618451294994,一,,,,1,0,,['']
VE05000132,浅,1618454164862T0503VE05000132VE008881618454332291,浅,,,1,5,1,钱,['qian']
VE05000132,浅,1618454475187T0501VE05000132VE008881618454657585,不深,,,,5,0,不神,"['bu', 'shen']"
VE05000132,浅,1618455362593T0504VE05000132VE008881618455462416,池塘很浅,,,,5,1,池塘很浅,"['chi', 'tang', 'hen', 'qian']"
VE05000133,蔬菜,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000133,蔬菜,1340T0503VE05000133VE00021,苏菜,,,1,3,1,,['']
VE05000133,蔬菜,1618275375251T0505VE05000133VE000211618275587334,/,,,1,0,0,同学们再见,"['tong', 'xue', 'men', 'zai', 'jian']"
VE05000133,蔬菜,1618279812882T0403VE05000133VE000211618280085326,都是蔬菜,,,,5,1,都是蔬菜,"['du', 'shi', 'shu', 'cai']"
VE05000133,蔬菜,1618283377735T0503VE05000133VE000211618283597934,蔬菜,,,1,5,1,蔬菜,"['shu', 'cai']"
VE05000133,蔬菜,1618297906963T0402VE05000133VE000211618298182662,黄多啊青椒都是 都是水朵,,,1,3,0,我都要吃胶，都是都是水果,"['wo', 'du', 'yao', 'chi', 'jiao', 'du', 'shi', 'du', 'shi', 'shui', 'guo']"
VE05000133,蔬菜,1618298310027T0503VE05000133VE000211618298457202,/,,,1,0,0,,['']
VE05000133,蔬菜,1618299133972T0403VE05000133VE000211618299393361,/,,,1,0,0,比如呢如果他在做什么呢,"['bi', 'ru', 'ni', 'ru', 'guo', 'ta', 'zai', 'zuo', 'shen', 'me', 'ni']"
VE05000133,蔬菜,1618299226861T0403VE05000133VE000211618299459874,营养的,,,1,5,0,营养的,"['ying', 'yang', 'de']"
VE05000133,蔬菜,1618299730739T0402VE05000133VE000211618300047315,不一样的,,,1,5,0,不一样的,"['bu', 'yi', 'yang', 'de']"
VE05000133,蔬菜,1618449796526T0403VE05000133VE000211618450074868,/,,,,0,0,,['']
VE05000133,蔬菜,1618450690039T0402VE05000133VE000211618450885286,/,,,,0,0,,['']
VE05000133,蔬菜,1618450727708T0503VE05000133VE000211618450873255,/,,,,0,0,,['']
VE05000133,蔬菜,1618453886603T0505VE05000133VE000211618454093185,都是蔬菜,,,,5,1,都是蔬菜,"['du', 'shi', 'shu', 'cai']"
VE05000133,蔬菜,1618454164862T0503VE05000133VE000211618454291553,苏菜,,,1,3,1,蔬菜,"['shu', 'cai']"
VE05000133,蔬菜,1618468822007T0402VE05000133VE000211618469015288,黄瓜 青椒 西红柿,,,1,5,0,黄瓜、青椒消失,"['huang', 'gua', 'qing', 'jiao', 'xiao', 'shi']"
VE05000133,蔬菜,1618469463349T0403VE05000133VE000211618469681304,/,,,1,0,0,嗯嗯嗯,"['en', 'en', 'en']"
VE05000133,蔬菜,1618469524076T0403VE05000133VE000211618469733641,/,,,,0,0,,['']
VE05000133,蔬菜,1618470554451T0402VE05000133VE000211618470760013,都是sisusisu都四素菜 ,1,,,3,1,都是都是住都吃素菜,"['du', 'shi', 'du', 'shi', 'zhu', 'du', 'chi', 'su', 'cai']"
VE05000133,蔬菜,1618470847973T0403VE05000133VE000211618471061790,/,,,,0,0,,['']
VE05000133,蔬菜,1618471019753T0402VE05000133VE000211618471314711,蔬蔬菜,,,,4,1,是什么？苏？苏泰,"['shi', 'shen', 'me', 'su', 'su', 'tai']"
VE05000134,搬,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000134,搬,1350T0504VE05000134VE00560,搬作子,,,,3,1,搬桌子,"['ban', 'zhuo', 'zi']"
VE05000134,搬,1618275375251T0505VE05000134VE005601618275553666,们在搬桌子,,,,4,1,我们在搬桌子,"['wo', 'men', 'zai', 'ban', 'zhuo', 'zi']"
VE05000134,搬,1618283790419T0504VE05000134VE005601618284009184,搬桌子,,,,5,1,搬桌子,"['ban', 'zhuo', 'zi']"
VE05000134,搬,1618296468087T0505VE05000134VE005601618296687120,他们 在搬 桌子,,,1,5,1,他们在搬桌子,"['ta', 'men', 'zai', 'ban', 'zhuo', 'zi']"
VE05000134,搬,1618296805874T0504VE05000134VE005601618297058409,他们在抬桌子,,,1,5,1,他们在抬桌子,"['ta', 'men', 'zai', 'tai', 'zhuo', 'zi']"
VE05000134,搬,1618450064906T0504VE05000134VE005601618450268422,他们在搬桌子 ,,,,5,1,他们在搬桌子,"['ta', 'men', 'zai', 'ban', 'zhuo', 'zi']"
VE05000134,搬,1618453886603T0505VE05000134VE005601618454053040,他们在搬桌子 ,,,,5,1,他们在搬桌子,"['ta', 'men', 'zai', 'ban', 'zhuo', 'zi']"
VE05000134,搬,1618455362593T0504VE05000134VE005601618455526023,桌子 ,,,,5,0,桌子,"['zhuo', 'zi']"
VE05000135,皮鞭,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000135,皮鞭,1341T0602VE05000135VE00141,绳子,,,1,3,0,,['']
VE05000135,皮鞭,1343T0501VE05000135VE00141,绳子,,,1,5,0,绳子,"['sheng', 'zi']"
VE05000135,皮鞭,1347T0605VE05000135VE00141,这是绳子,,,1,5,0,这是绳子,"['zhe', 'shi', 'sheng', 'zi']"
VE05000135,皮鞭,1618189717760T0602VE05000135VE001411618189871987,僧子,,,,3,0,神志,"['shen', 'zhi']"
VE05000135,皮鞭,1618192048330T0605VE05000135VE001411618192181841,/,,,,0,0,,['']
VE05000135,皮鞭,1618193735771T0602VE05000135VE001411618193862423,绳子,,,,5,0,绳子,"['sheng', 'zi']"
VE05000135,皮鞭,1618196018573T0602VE05000135VE001411618196201987,绳子,,,,5,0,绳子,"['sheng', 'zi']"
VE05000135,皮鞭,1618277350113T0501VE05000135VE001411618277549532,这是绳子,,,,4,0,乐视、神经,"['le', 'shi', 'shen', 'jing']"
VE05000135,皮鞭,1618278205081T0605VE05000135VE001411618278327961,这是绳子,,,,5,0,这是绳子,"['zhe', 'shi', 'sheng', 'zi']"
VE05000135,皮鞭,1618278587855T0605VE05000135VE001411618278832083,/,,,,0,0,嗯,['en']
VE05000135,皮鞭,1618279667480T0602VE05000135VE001411618279828077,绳子啊,,,,5,0,什么的,"['shen', 'me', 'de']"
VE05000135,皮鞭,1618282675120T0602VE05000135VE001411618282819182,绳子,,,,5,0,绳子,"['sheng', 'zi']"
VE05000135,皮鞭,1618295228848T0605VE05000135VE001411618295430887,绳子,,,,5,0,神字,"['shen', 'zi']"
VE05000135,皮鞭,1618298013833T0501VE05000135VE001411618298198098,僧子,,,,5,0,绳子,"['sheng', 'zi']"
VE05000135,皮鞭,1618447854715T0605VE05000135VE001411618447977744,子,,,,1,0,嗯,['en']
VE05000135,皮鞭,1618451101330T0501VE05000135VE001411618451268338,绳子,,,,5,0,绳子,"['sheng', 'zi']"
VE05000135,皮鞭,1618451426336T0602VE05000135VE001411618451550949,绳子,,,,3,0,人质,"['ren', 'zhi']"
VE05000135,皮鞭,1618451774229T0605VE05000135VE001411618451882049,这是绳志,,,,3,0,这是，绳子,"['zhe', 'shi', 'sheng', 'zi']"
VE05000135,皮鞭,1618453029145T0602VE05000135VE001411618453152107,一子,,,,1,0,一次,"['yi', 'ci']"
VE05000135,皮鞭,1618453308633T0605VE05000135VE001411618453390305,是绳子,,1,1,5,0,你说是绳子,"['ni', 'shuo', 'shi', 'sheng', 'zi']"
VE05000135,皮鞭,1618453584002T0602VE05000135VE001411618453733819,这是一个 溜马的绳子,,,1,5,0,这是一个可以用哪个绳子？,"['zhe', 'shi', 'yi', 'ge', 'ke', 'yi', 'yong', 'na', 'ge', 'sheng', 'zi']"
VE05000135,皮鞭,1618454475187T0501VE05000135VE001411618454636904,/,,,1,0,0,,['']
VE05000136,影子,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000136,影子,1341T0602VE05000136VE00156,则四,,,1,3,0,这是,"['zhe', 'shi']"
VE05000136,影子,1343T0501VE05000136VE00156,树,,,,5,0,,['']
VE05000136,影子,1344T0604VE05000136VE00156,树,,,1,5,0,说,['shuo']
VE05000136,影子,1618189717760T0602VE05000136VE001561618189867171,影子,,,,5,1,影子,"['ying', 'zi']"
VE05000136,影子,1618191717238T0604VE05000136VE001561618191887241,素,,,,3,0,树,['shu']
VE05000136,影子,1618193100995T0604VE05000136VE001561618193285887,影子,,,1,5,1,组织,"['zu', 'zhi']"
VE05000136,影子,1618193735771T0602VE05000136VE001561618193857455,影子,,,1,5,1,,['']
VE05000136,影子,1618196018573T0602VE05000136VE001561618196195568,/,,,1,0,0,嗯对了,"['en', 'dui', 'le']"
VE05000136,影子,1618275960253T0604VE05000136VE001561618276136290,树,,,1,4,0,,['']
VE05000136,影子,1618277350113T0501VE05000136VE001561618277539713,这是树的 这是树的影子,,,1,4,1,这是树的这是树的影子,"['zhe', 'shi', 'shu', 'de', 'zhe', 'shi', 'shu', 'de', 'ying', 'zi']"
VE05000136,影子,1618279667480T0602VE05000136VE001561618279822724,这是个影子啊,,,1,5,1,就是影子,"['jiu', 'shi', 'ying', 'zi']"
VE05000136,影子,1618280905927T0604VE05000136VE001561618281064013,这 这是大草原,,,,4,0,这这是一这是大草原,"['zhe', 'zhe', 'shi', 'yi', 'zhe', 'shi', 'da', 'cao', 'yuan']"
VE05000136,影子,1618282136024T0604VE05000136VE001561618282302341,草地,,,,5,0,草地,"['cao', 'di']"
VE05000136,影子,1618282675120T0602VE05000136VE001561618282815489,景子,,,,3,1,引子,"['yin', 'zi']"
VE05000136,影子,1618295615703T0604VE05000136VE001561618295812300,大树,,,,5,0,但是我,"['dan', 'shi', 'wo']"
VE05000136,影子,1618298013833T0501VE05000136VE001561618298192591,这是 草地,,,1,3,0,这是场地,"['zhe', 'shi', 'chang', 'di']"
VE05000136,影子,1618448900511T0604VE05000136VE001561618449054077,树的椅子,,,,3,1,树的椅子,"['shu', 'de', 'yi', 'zi']"
VE05000136,影子,1618451101330T0501VE05000136VE001561618451259957,嗯 树,,,1,5,0,嗯有多少？富,"['en', 'you', 'duo', 'shao', 'fu']"
VE05000136,影子,1618451426336T0602VE05000136VE001561618451544002,/,,,1,0,0,这是用泡沫出来,"['zhe', 'shi', 'yong', 'pao', 'mo', 'chu', 'lai']"
VE05000136,影子,1618452740249T0604VE05000136VE001561618452883565,影之,,,1,3,1,结果影子,"['jie', 'guo', 'ying', 'zi']"
VE05000136,影子,1618453029145T0602VE05000136VE001561618453146349,一的树的椅子,,,,3,1,一个数字椅子,"['yi', 'ge', 'shu', 'zi', 'yi', 'zi']"
VE05000136,影子,1618453584002T0602VE05000136VE001561618453728598,这是一个影子,,,1,4,1,这是一个影子,"['zhe', 'shi', 'yi', 'ge', 'ying', 'zi']"
VE05000136,影子,1618454475187T0501VE05000136VE001561618454629509,/,,,,0,0,嗯,['en']
VE05000136,影子,1618455677099T0604VE05000136VE001561618455806261,这是影子,,,,4,1,这是影子,"['zhe', 'shi', 'ying', 'zi']"
VE05000137,胳膊、胳膊肘、手肘,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000137,胳膊、胳膊肘、手肘,1340T0503VE05000137VE00611,胳膊,,,1,5,1,,['']
VE05000137,胳膊、胳膊肘、手肘,1618275375251T0505VE05000137VE006111618275604055,手,,,1,5,0,手,['shou']
VE05000137,胳膊、胳膊肘、手肘,1618277511749T0403VE05000137VE006111618278096780,手臂,,,1,5,0,手臂,"['shou', 'bi']"
VE05000137,胳膊、胳膊肘、手肘,1618279183526T0402VE05000137VE006111618279468790,这是 naniaode,1,,,1,0,这是大调的,"['zhe', 'shi', 'da', 'diao', 'de']"
VE05000137,胳膊、胳膊肘、手肘,1618279812882T0403VE05000137VE006111618280100591,这是腿,,,1,5,0,这是腿,"['zhe', 'shi', 'tui']"
VE05000137,胳膊、胳膊肘、手肘,1618283377735T0503VE05000137VE006111618283615973,胳膊,,,1,5,1,,['']
VE05000137,胳膊、胳膊肘、手肘,1618296468087T0505VE05000137VE006111618296750722,这是腿,,,1,5,0,这是腿,"['zhe', 'shi', 'tui']"
VE05000137,胳膊、胳膊肘、手肘,1618297906963T0402VE05000137VE006111618298201279,肘,,,,4,1,走,['zou']
VE05000137,胳膊、胳膊肘、手肘,1618298310027T0503VE05000137VE006111618298472346,胳吧,,,1,3,1,哥吧,"['ge', 'ba']"
VE05000137,胳膊、胳膊肘、手肘,1618299133972T0403VE05000137VE006111618299416246,/,,,1,0,0,嗯,['en']
VE05000137,胳膊、胳膊肘、手肘,1618299226861T0403VE05000137VE006111618299472302,额,,,,0,0,啊,['a']
VE05000137,胳膊、胳膊肘、手肘,1618299730739T0402VE05000137VE006111618300063660,卧,,,,0,0,,['']
VE05000137,胳膊、胳膊肘、手肘,1618449796526T0403VE05000137VE006111618450095043,/,,,,0,0,,['']
VE05000137,胳膊、胳膊肘、手肘,1618450690039T0402VE05000137VE006111618450899777,/,,,,0,0,,['']
VE05000137,胳膊、胳膊肘、手肘,1618450727708T0503VE05000137VE006111618450889933,腿,,,1,3,0,喂管理,"['wei', 'guan', 'li']"
VE05000137,胳膊、胳膊肘、手肘,1618453886603T0505VE05000137VE006111618454108471,手腕,,,,5,0,手腕,"['shou', 'wan']"
VE05000137,胳膊、胳膊肘、手肘,1618454164862T0503VE05000137VE006111618454304973,手臂,,,,5,1,手臂,"['shou', 'bi']"
VE05000137,胳膊、胳膊肘、手肘,1618468822007T0402VE05000137VE006111618469031470,腿,,,,5,0,,['']
VE05000137,胳膊、胳膊肘、手肘,1618469463349T0403VE05000137VE006111618469699085,胳膊,,,,5,1,胳膊,"['ge', 'bo']"
VE05000137,胳膊、胳膊肘、手肘,1618469524076T0403VE05000137VE006111618469757189,/,,,,0,0,,['']
VE05000137,胳膊、胳膊肘、手肘,1618470554451T0402VE05000137VE006111618470780869,腿,,,,5,0,回,['hui']
VE05000137,胳膊、胳膊肘、手肘,1618470847973T0403VE05000137VE006111618471073975,一,,,,2,0,喂,['wei']
VE05000137,胳膊、胳膊肘、手肘,1618471019753T0402VE05000137VE006111618471336211,/,,,,0,0,,['']
VE05000138,旧,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000138,旧,1341T0602VE05000138VE01190,则资鞋很旧,,,1,3,1,这只鞋很旧,"['zhe', 'zhi', 'xie', 'hen', 'jiu']"
VE05000138,旧,1343T0501VE05000138VE01190,嗯 新的,,,,4,0,嗯新的,"['en', 'xin', 'de']"
VE05000138,旧,1344T0604VE05000138VE01190,很旧,,,,4,1,很久,"['hen', 'jiu']"
VE05000138,旧,1618189717760T0602VE05000138VE011901618189858172,很脏,,,,5,0,很脏,"['hen', 'zang']"
VE05000138,旧,1618191717238T0604VE05000138VE011901618191878574,很旧,,,,5,1,喝酒,"['he', 'jiu']"
VE05000138,旧,1618193100995T0604VE05000138VE011901618193278204,/,,,1,0,0,,['']
VE05000138,旧,1618193735771T0602VE05000138VE011901618193848191,很黑,,,,5,0,很黑,"['hen', 'hei']"
VE05000138,旧,1618196018573T0602VE05000138VE011901618196189324,很旧,,,,5,1,很旧,"['hen', 'jiu']"
VE05000138,旧,1618275960253T0604VE05000138VE011901618276124664,,,,,0,0,这是一个当时,"['zhe', 'shi', 'yi', 'ge', 'dang', 'shi']"
VE05000138,旧,1618277350113T0501VE05000138VE011901618277533004,很旧,,,,5,1,很旧,"['hen', 'jiu']"
VE05000138,旧,1618279667480T0602VE05000138VE011901618279810924,很 很差,,,,5,0,很很差,"['hen', 'hen', 'cha']"
VE05000138,旧,1618280905927T0604VE05000138VE011901618281056082,很旧,,,,5,1,肯定有,"['ken', 'ding', 'you']"
VE05000138,旧,1618282136024T0604VE05000138VE011901618282291947,很脏,,,,5,0,和张,"['he', 'zhang']"
VE05000138,旧,1618282675120T0602VE05000138VE011901618282809413,/,,,,0,0,,['']
VE05000138,旧,1618295615703T0604VE05000138VE011901618295804201,很旧,,,,5,1,很旧,"['hen', 'jiu']"
VE05000138,旧,1618298013833T0501VE05000138VE011901618298184481,哪儿则四皮鞋,,,,3,0,那这是皮鞋,"['na', 'zhe', 'shi', 'pi', 'xie']"
VE05000138,旧,1618448900511T0604VE05000138VE011901618449047085,很旧,,,,5,1,很旧,"['hen', 'jiu']"
VE05000138,旧,1618451101330T0501VE05000138VE011901618451253424,很旧,,,,5,1,很旧,"['hen', 'jiu']"
VE05000138,旧,1618451426336T0602VE05000138VE011901618451536889,那只很旧,,,,4,1,那是很旧,"['na', 'shi', 'hen', 'jiu']"
VE05000138,旧,1618452740249T0604VE05000138VE011901618452876259,很旧,,,,5,1,很旧,"['hen', 'jiu']"
VE05000138,旧,1618453029145T0602VE05000138VE011901618453139127,很脏,,,,3,1,可知道,"['ke', 'zhi', 'dao']"
VE05000138,旧,1618453584002T0602VE05000138VE011901618453716644,那只鞋很,,,1,4,0,辣子血很,"['la', 'zi', 'xie', 'hen']"
VE05000138,旧,1618454475187T0501VE05000138VE011901618454622286,黑,,,,4,0,嗯,['en']
VE05000138,旧,1618455677099T0604VE05000138VE011901618455800051,很旧,,,,4,1,你就,"['ni', 'jiu']"
VE05000139,听诊器,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000139,听诊器,1341T0602VE05000139VE00738,/,,1,1,0,0,想不起来了,"['xiang', 'bu', 'qi', 'lai', 'le']"
VE05000139,听诊器,1343T0501VE05000139VE00738,医生的,,,1,5,0,医生呢,"['yi', 'sheng', 'ni']"
VE05000139,听诊器,1347T0605VE05000139VE00738,这是可以测量你提问 这是可以看你的心脏再跳还是不在跳,,,,5,0,这是可以测量你体温，这是可以看你的心脏在跳还是不在跳,"['zhe', 'shi', 'ke', 'yi', 'ce', 'liang', 'ni', 'ti', 'wen', 'zhe', 'shi', 'ke', 'yi', 'kan', 'ni', 'de', 'xin', 'zang', 'zai', 'tiao', 'huan', 'shi', 'bu', 'zai', 'tiao']"
VE05000139,听诊器,1618189717760T0602VE05000139VE007381618189882255,/,,,1,0,0,,['']
VE05000139,听诊器,1618192048330T0605VE05000139VE007381618192200035,医生的 救疗的,,,,3,0,你睡了就聊到,"['ni', 'shui', 'le', 'jiu', 'liao', 'dao']"
VE05000139,听诊器,1618192544946T0605VE05000139VE007381618192674216,医生用的东西,,,,4,0,这一生中的东西,"['zhe', 'yi', 'sheng', 'zhong', 'de', 'dong', 'xi']"
VE05000139,听诊器,1618193735771T0602VE05000139VE007381618193872086,听诊器,,,,5,1,听诊器,"['ting', 'zhen', 'qi']"
VE05000139,听诊器,1618196018573T0602VE05000139VE007381618196211458,/,,,,0,0,,['']
VE05000139,听诊器,1618277350113T0501VE05000139VE007381618277560465,/,,,1,0,0,,['']
VE05000139,听诊器,1618278205081T0605VE05000139VE007381618278341618,这是医生带的 治遥的,,,,3,0,这是一身自摇的,"['zhe', 'shi', 'yi', 'shen', 'zi', 'yao', 'de']"
VE05000139,听诊器,1618278587855T0605VE05000139VE007381618278854655,/,,,1,0,0,下面,"['xia', 'mian']"
VE05000139,听诊器,1618279667480T0602VE05000139VE007381618279837191,额 不到,,,,3,0,嗯不了,"['en', 'bu', 'le']"
VE05000139,听诊器,1618282675120T0602VE05000139VE007381618282827753,器,,,,5,0,气,['qi']
VE05000139,听诊器,1618298013833T0501VE05000139VE007381618298207713,嗯 这个是 呼吸,,,,3,0,嗯这个是深呼吸，呼吸,"['en', 'zhe', 'ge', 'shi', 'shen', 'hu', 'xi', 'hu', 'xi']"
VE05000139,听诊器,1618447854715T0605VE05000139VE007381618447985998,嗯器,,,,3,0,气,['qi']
VE05000139,听诊器,1618451101330T0501VE05000139VE007381618451279554,应诊器,,,,3,1,听整齐,"['ting', 'zheng', 'qi']"
VE05000139,听诊器,1618451426336T0602VE05000139VE007381618451561751,经缜记,,,,2,1,听诊器,"['ting', 'zhen', 'qi']"
VE05000139,听诊器,1618451774229T0605VE05000139VE007381618451891830,诊器,,,,3,0,整齐,"['zheng', 'qi']"
VE05000139,听诊器,1618453029145T0602VE05000139VE007381618453165039,这是救心脏的那个东西,,,,4,0,这是就西藏的那个图形,"['zhe', 'shi', 'jiu', 'xi', 'cang', 'de', 'na', 'ge', 'tu', 'xing']"
VE05000139,听诊器,1618453308633T0605VE05000139VE007381618453401972,这是,,,,4,0,这是,"['zhe', 'shi']"
VE05000139,听诊器,1618453584002T0602VE05000139VE007381618453750396,是听怎器,,,,3,1,是听诊器,"['shi', 'ting', 'zhen', 'qi']"
VE05000139,听诊器,1618454475187T0501VE05000139VE007381618454645964,/,,,,0,0,又是一个篮球赛是吧？,"['you', 'shi', 'yi', 'ge', 'lan', 'qiu', 'sai', 'shi', 'ba']"
